sheet,experiment,plant_no,plant_height_cm,shoot_length_cm,root_length_cm,head_diameter_cm,stem_diameter_cm,total_weight_g,shoot_weight_g,root_weight_g,no_of_leaves,replicate,date,tme,ph,ec,tds,water_temp,date_1,tme_1,rh%,air_temp,co2,100000_replicate_1_t1_ph,100000_replicate_1_t1_ec,100000_replicate_1_t1_tds,100000_replicate_1_t1_water_temp,100000_replicate_2_t1_ph,100000_replicate_2_t1_ec,100000_replicate_2_t1_tds,100000_replicate_2_t1_water_temp,100000_replicate_3_t1_ph,100000_replicate_3_t1_ec,100000_replicate_3_t1_tds,100000_replicate_3_t1_water_temp,100000_replicate_1_t2_ph,100000_replicate_1_t2_ec,100000_replicate_1_t2_tds,100000_replicate_1_t2_water_temp,100000_replicate_2_t2_ph,100000_replicate_2_t2_ec,100000_replicate_2_t2_tds,100000_replicate_2_t2_water_temp,100000_replicate_3_t2_ph,100000_replicate_3_t2_ec,100000_replicate_3_t2_tds,100000_replicate_3_t2_water_temp,100000_air_air_parameters,100000_air_temp_col_26,100000_rh%_col_27,100000_rh%_col_28,140000_replicate_1_t1_ph,140000_replicate_1_t1_ec,140000_replicate_1_t1_tds,140000_replicate_1_t1_water_temp,140000_replicate_2_t1_ph,140000_replicate_2_t1_ec,140000_replicate_2_t1_tds,140000_replicate_2_t1_water_temp,140000_replicate_3_t1_ph,140000_replicate_3_t1_ec,140000_replicate_3_t1_tds,140000_replicate_3_t1_water_temp,140000_replicate_1_t2_ph,140000_replicate_1_t2_ec,140000_replicate_1_t2_tds,140000_replicate_1_t2_water_temp,140000_replicate_2_t2_ph,140000_replicate_2_t2_ec,140000_replicate_2_t2_tds,140000_replicate_2_t2_water_temp,140000_replicate_3_t2_ph,140000_replicate_3_t2_ec,140000_replicate_3_t2_tds,140000_replicate_3_t2_water_temp,140000_air_air_parameters,140000_air_temp_col_54,140000_rh%_col_55,replicate_1_t1,replicate_2_t1,replicate_3_t1,replicate_1_t2,replicate_2_t2,replicate_3_t2,system,hd_cm,shoot_weight_before_removing_wilted_leaves_g,shoot_weight_after_removing_wilted_leaves_g,noof_leaves
sensor_water_quality,Experiment 3,,,,,,,,,,,Replicate 1 T1,,,,,,,2024-06-17,14:00:00,56.84,27.5,439.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sensor_water_quality,Experiment 3,,,,,,,,,,,Replicate 1 T1,,,,,,,2024-06-17,15:00:00,57.67,27.25,437.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sensor_water_quality,Experiment 3,,,,,,,,,,,Replicate 1 T1,,,,,,,2024-06-17,16:00:00,58.99,26.75,435.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sensor_water_quality,Experiment 3,,,,,,,,,,,Replicate 1 T1,,,,,,,2024-06-17,17:00:00,60.69,25.31,434.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sensor_water_quality,Experiment 3,,,,,,,,,,,Replicate 1 T1,,,,,,,2024-06-17,18:00:00,62.08,24.49,437.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sensor_water_quality,Experiment 3,,,,,,,,,,,Replicate 1 T1,,,,,,,2024-06-17,19:00:00,63.87,23.81,434.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sensor_water_quality,Experiment 3,,,,,,,,,,,Replicate 1 T1,,,,,,,2024-06-17,20:00:00,65.56,23.92,440.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sensor_water_quality,Experiment 3,,,,,,,,,,,Replicate 1 T1,,,,,,,2024-06-17,21:00:00,66.44,23.35,443.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sensor_water_quality,Experiment 3,,,,,,,,,,,Replicate 1 T1,,,,,,,2024-06-17,22:00:00,66.45,25.32,450.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sensor_water_quality,Experiment 3,,,,,,,,,,,Replicate 1 T1,,,,,,,2024-06-17,23:00:00,66.32,25.45,455.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sensor_water_quality,Experiment 3,,,,,,,,,,,Replicate 1 T1,,,,,,,2024-06-18,00:00:00,67.29,25.12,456.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sensor_water_quality,Experiment 3,,,,,,,,,,,Replicate 1 T1,,,,,,,2024-06-18,01:00:00,68.14,24.78,458.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sensor_water_quality,Experiment 3,,,,,,,,,,,Replicate 1 T1,,,,,,,2024-06-18,02:00:00,69.06,24.54,459.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sensor_water_quality,Experiment 3,,,,,,,,,,,Replicate 1 T1,,,,,,,2024-06-18,03:00:00,69.68,24.22,463.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sensor_water_quality,Experiment 3,,,,,,,,,,,Replicate 1 T1,,,,,,,2024-06-18,04:00:00,70.27,24.09,466.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sensor_water_quality,Experiment 3,,,,,,,,,,,Replicate 1 T1,,,,,,,2024-06-18,05:00:00,70.47,24.39,471.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sensor_water_quality,Experiment 3,,,,,,,,,,,Replicate 1 T1,,,,,,,2024-06-18,06:00:00,71.03,24.93,466.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sensor_water_quality,Experiment 3,,,,,,,,,,,Replicate 1 T1,,,,,,,2024-06-18,07:00:00,70.3,25.39,468.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sensor_water_quality,Experiment 3,,,,,,,,,,,Replicate 1 T1,,,,,,,2024-06-18,08:00:00,68.89,25.57,463.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sensor_water_quality,Experiment 3,,,,,,,,,,,Replicate 1 T1,,,,,,,2024-06-18,09:00:00,66.93,25.94,458.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sensor_water_quality,Experiment 3,,,,,,,,,,,Replicate 1 T1,,,,,,,2024-06-18,10:00:00,64.8,26.89,454.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sensor_water_quality,Experiment 3,,,,,,,,,,,Replicate 1 T1,,,,,,,2024-06-18,11:00:00,62.31,27.82,455.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sensor_water_quality,Experiment 3,,,,,,,,,,,Replicate 1 T1,,,,,,,2024-06-18,12:00:00,60.72,28.35,451.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sensor_water_quality,Experiment 3,,,,,,,,,,,Replicate 1 T1,,,,,,,2024-06-18,13:00:00,59.78,28.48,448.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sensor_water_quality,Experiment 3,,,,,,,,,,,Replicate 1 T1,,,,,,,2024-06-18,14:00:00,59.54,28.11,442.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sensor_water_quality,Experiment 3,,,,,,,,,,,Replicate 1 T1,,,,,,,2024-06-18,15:00:00,60.03,27.23,437.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sensor_water_quality,Experiment 3,,,,,,,,,,,Replicate 1 T1,,,,,,,2024-06-18,16:00:00,60.61,26.49,437.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sensor_water_quality,Experiment 3,,,,,,,,,,,Replicate 1 T1,,,,,,,2024-06-18,17:00:00,62.02,25.65,433.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sensor_water_quality,Experiment 3,,,,,,,,,,,Replicate 1 T1,,,,,,,2024-06-18,18:00:00,63.7,23.86,431.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sensor_water_quality,Experiment 3,,,,,,,,,,,Replicate 1 T1,,,,,,,2024-06-18,19:00:00,65.29,24.13,438.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sensor_water_quality,Experiment 3,,,,,,,,,,,Replicate 1 T1,,,,,,,2024-06-18,20:00:00,66.82,23.2,439.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sensor_water_quality,Experiment 3,,,,,,,,,,,Replicate 1 T1,,,,,,,2024-06-18,21:00:00,67.09,24.89,447.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sensor_water_quality,Experiment 3,,,,,,,,,,,Replicate 1 T1,,,,,,,2024-06-18,22:00:00,67.13,25.49,451.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sensor_water_quality,Experiment 3,,,,,,,,,,,Replicate 1 T1,,,,,,,2024-06-18,23:00:00,67.84,25.05,456.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sensor_water_quality,Experiment 3,,,,,,,,,,,Replicate 1 T1,,,,,,,2024-06-19,00:00:00,68.82,24.55,457.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sensor_water_quality,Experiment 3,,,,,,,,,,,Replicate 1 T1,,,,,,,2024-06-19,01:00:00,69.72,24.16,461.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sensor_water_quality,Experiment 3,,,,,,,,,,,Replicate 1 T1,,,,,,,2024-06-19,02:00:00,69.84,23.95,470.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sensor_water_quality,Experiment 3,,,,,,,,,,,Replicate 1 T1,,,,,,,2024-06-19,03:00:00,70.3,23.59,472.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sensor_water_quality,Experiment 3,,,,,,,,,,,Replicate 1 T1,,,,,,,2024-06-19,04:00:00,70.95,23.16,475.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sensor_water_quality,Experiment 3,,,,,,,,,,,Replicate 1 T1,,,,,,,2024-06-19,05:00:00,70.59,22.7,485.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sensor_water_quality,Experiment 3,,,,,,,,,,,Replicate 1 T1,,,,,,,2024-06-19,06:00:00,70.53,23.65,492.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sensor_water_quality,Experiment 3,,,,,,,,,,,Replicate 1 T1,,,,,,,2024-06-19,07:00:00,70.16,25.02,487.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sensor_water_quality,Experiment 3,,,,,,,,,,,Replicate 1 T1,,,,,,,2024-06-19,08:00:00,69.76,24.62,468.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sensor_water_quality,Experiment 3,,,,,,,,,,,Replicate 1 T1,,,,,,,2024-06-19,09:00:00,67.89,26.12,464.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sensor_water_quality,Experiment 3,,,,,,,,,,,Replicate 1 T1,,,,,,,2024-06-19,10:00:00,65.14,27.4,462.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sensor_water_quality,Experiment 3,,,,,,,,,,,Replicate 1 T1,,,,,,,2024-06-19,11:00:00,62.83,28.12,459.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sensor_water_quality,Experiment 3,,,,,,,,,,,Replicate 1 T1,,,,,,,2024-06-19,12:00:00,61.44,28.91,458.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sensor_water_quality,Experiment 3,,,,,,,,,,,Replicate 1 T1,,,,,,,2024-06-19,13:00:00,60.36,29.19,456.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sensor_water_quality,Experiment 3,,,,,,,,,,,Replicate 1 T1,,,,,,,2024-06-19,14:00:00,59.81,28.34,451.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sensor_water_quality,Experiment 3,,,,,,,,,,,Replicate 1 T1,,,,,,,2024-06-19,15:00:00,60.62,27.27,439.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sensor_water_quality,Experiment 3,,,,,,,,,,,Replicate 1 T1,,,,,,,2024-06-19,16:00:00,61.27,26.23,433.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
portable_water_quality,Experiment 3,,,,,,,,,,,,2024-05-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
portable_water_quality,Experiment 3,,,,,,,,,,,,2024-05-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
portable_water_quality,Experiment 3,,,,,,,,,,,,2024-05-21,,,,,,,,,,,6.9,2.17,1.085,21.4,7.2,2.62,1.31,21.3,7.6,2.6,1.3,21.3,7.6,2.4,1.2,21.3,7.8,2.8,1.4,21.3,7.7,2.7,1.35,21.7,,,,,6.8,2.6,1.3,22.5,7.1,2.62,1.31,22.8,7.5,2.13,1.065,22.3,7.4,2.8,1.4,23.2,7.6,2.5,1.25,23.2,7.5,2.7,1.35,23.7,,,,,,,,,,,,,,
portable_water_quality,Experiment 3,,,,,,,,,,,,2024-05-22,,,,,,,,,,,7.0,2.6,1.3,21.7,7.2,2.63,1.315,21.7,7.1,2.55,1.275,21.5,7.5,2.8,1.4,21.3,7.7,2.5,1.25,21.2,7.6,2.8,1.4,22.0,1944.0,22.5,74.6,,,,,,,,,,,,,,,,,,,,,,,,,,20190.0,25.3,67.9,,,,,,,,,,,
portable_water_quality,Experiment 3,,,,,,,,,,,,2024-05-23,,,,,,,,,,,7.2,1.74,0.87,22.3,6.9,2.32,1.16,22.2,7.2,1.75,0.875,22.5,7.6,1.73,0.865,22.1,7.6,1.76,0.88,22.5,7.7,1.75,0.875,22.8,1664.0,25.0,73.9,,7.0,1.97,0.985,23.9,7.0,2.54,1.27,23.9,7.3,2.0,1.0,23.8,7.6,1.79,0.895,24.0,7.7,2.2,1.1,24.1,7.6,2.73,1.365,24.5,33360.0,24.9,70.3,,,,,,,,,,,
portable_water_quality,Experiment 3,,,,,,,,,,,,,,,,,,,,,,,7.1,1.94,0.97,19.6,6.9,2.52,1.26,20.8,7.4,1.98,0.99,20.9,7.7,1.91,0.955,20.8,7.7,2.3,1.15,26.9,7.8,2.0,1.0,21.3,33970.0,27.4,56.9,,6.7,1.96,0.98,22.3,6.8,2.49,1.245,22.3,7.2,1.99,0.995,22.4,7.5,1.06,0.53,22.4,7.7,2.03,1.015,26.9,7.7,1.99,0.995,23.6,33800.0,26.5,57.5,,,,,,,,,,,
portable_water_quality,Experiment 3,,,,,,,,,,,,2024-05-25,,,,,,,,,,,6.6,1.98,0.99,20.8,6.6,1.56,0.78,23.9,7.1,1.98,0.99,20.4,7.4,1.97,0.985,20.4,7.5,2.02,1.01,20.5,7.6,2.66,1.33,20.8,20880.0,26.5,72.8,,6.8,2.54,1.27,20.5,6.8,2.02,1.01,22.5,7.0,1.65,0.825,22.2,7.3,1.55,0.775,22.2,7.5,1.6,0.8,22.4,7.5,1.58,0.79,22.9,31580.0,30.2,61.9,,,,,,,,,,,
portable_water_quality,Experiment 3,,,,,,,,,,,,,,,,,,,,,,,6.7,1.56,0.78,21.4,6.7,2.03,1.015,20.7,7.0,1.57,0.785,20.6,7.3,1.55,0.775,20.6,7.4,1.6,0.8,20.8,7.5,1.58,0.79,21.2,13460.0,25.9,72.9,,6.6,1.56,0.78,22.4,6.7,2.03,1.015,22.6,7.0,1.55,0.775,21.7,7.3,1.55,0.775,21.7,7.4,1.6,0.8,21.8,7.5,1.57,0.785,22.5,27130.0,26.9,65.5,,,,,,,,,,,
portable_water_quality,Experiment 3,,,,,,,,,,,,,,,,,,,,,,,6.3,1.96,0.98,22.2,6.4,2.54,1.27,22.1,6.8,1.93,0.965,22.0,7.4,1.96,0.98,22.0,7.6,1.96,0.98,22.1,7.7,1.93,0.965,22.5,26430.0,25.4,69.4,,6.3,1.96,0.98,24.3,6.4,2.56,1.28,23.8,6.7,1.94,0.97,23.6,7.4,1.96,0.98,23.6,7.5,1.95,0.975,23.8,7.6,1.92,0.96,24.3,34660.0,27.0,65.3,,,,,,,,,,,
portable_water_quality,Experiment 3,,,,,,,,,,,,,,,,,,,,,,,6.8,1.93,0.965,21.2,6.9,2.54,1.27,21.0,7.1,1.96,0.98,20.9,7.7,1.89,0.945,20.7,7.9,1.94,0.97,26.9,8.0,1.91,0.955,21.2,28220.0,24.7,69.2,,6.1,1.94,0.97,23.0,6.3,2.53,1.265,22.6,6.5,1.97,0.985,22.6,7.3,1.88,0.94,21.6,7.5,1.93,0.965,22.1,7.6,1.9,0.95,22.5,30400.0,29.6,54.9,,,,,,,,,,,
portable_water_quality,Experiment 3,,,,,,,,,,,,,,,,,,,,,,,6.1,1.92,0.96,19.9,6.3,2.5,1.25,19.7,6.5,1.94,0.97,19.5,7.3,1.87,0.935,19.6,7.4,1.93,0.965,19.6,7.5,1.9,0.95,20.1,27020.0,25.9,57.4,,5.7,1.96,0.98,22.5,6.0,2.55,1.275,21.9,6.3,1.96,0.98,21.6,7.2,1.89,0.945,21.6,7.3,1.94,0.97,21.8,7.4,1.91,0.955,22.2,31560.0,25.5,68.1,,,,,,,,,,,
portable_water_quality,Experiment 3,,,,,,,,,,,,,,,,,,,,,,,5.8,1.99,0.995,19.7,5.9,2.58,1.29,19.2,6.2,1.99,0.995,19.1,7.1,1.93,0.965,19.0,7.3,1.98,0.99,19.1,7.4,1.94,0.97,19.6,8869.0,24.0,64.1,,5.9,1.96,0.98,22.1,6.6,2.59,1.295,21.5,6.2,2.66,1.33,21.1,7.2,1.92,0.96,21.1,7.3,1.98,0.99,21.3,7.4,1.93,0.965,22.0,33350.0,25.9,67.6,,,,,,,,,,,
portable_water_quality,Experiment 3,,,,,,,,,,,,,,,,,,,,,,,5.9,1.97,0.985,21.3,6.0,2.58,1.29,20.7,6.1,1.99,0.995,20.2,7.2,1.92,0.96,20.1,7.3,1.97,0.985,20.2,7.4,1.93,0.965,20.8,32290.0,25.8,63.1,,6.9,1.94,0.97,21.2,6.2,2.52,1.26,21.5,6.2,2.0,1.0,21.4,7.2,1.92,0.96,21.5,7.1,1.94,0.97,21.6,7.3,1.96,0.98,21.8,13070.0,28.1,64.5,,,,,,,,,,,
portable_water_quality,Experiment 3,,,,,,,,,,,,,,,,,,,,,,,5.9,1.6,0.8,21.2,6.1,2.56,1.28,21.0,6.0,1.97,0.985,20.2,7.1,1.9,0.95,20.0,7.3,1.95,0.975,20.1,7.2,1.91,0.955,20.6,2992.0,26.9,77.5,,6.0,1.92,0.96,22.2,6.1,2.51,1.255,22.2,6.2,2.1,1.05,22.0,7.1,1.9,0.95,22.1,7.2,1.91,0.955,22.1,7.2,1.95,0.975,22.2,24360.0,27.5,68.8,,,,,,,,,,,
portable_water_quality,Experiment 3,,,,,,,,,,,,,,,,,,,,,,,6.3,1.87,0.935,21.1,6.4,2.48,1.24,21.0,6.5,1.98,0.99,20.9,7.1,1.9,0.95,20.8,7.3,1.95,0.975,20.8,7.4,1.91,0.955,21.3,2670.0,25.9,60.4,,6.4,1.81,0.905,22.9,6.5,2.47,1.235,22.9,6.8,1.99,0.995,22.8,7.1,1.87,0.935,22.8,7.2,1.86,0.93,22.9,7.4,1.86,0.93,23.9,33270.0,30.6,60.2,,,,,,,,,,,
portable_water_quality,Experiment 3,,,,,,,,,,,,,,,,,,,,,,,6.5,1.77,0.885,21.4,6.6,2.4,1.2,21.3,6.7,1.93,0.965,21.2,7.2,1.83,0.915,21.2,7.3,1.88,0.94,21.0,7.5,1.85,0.925,21.6,26420.0,26.2,64.5,,6.6,1.75,0.875,23.8,6.5,2.41,1.205,23.5,6.7,1.92,0.96,23.0,7.3,1.82,0.91,23.1,7.3,1.87,0.935,23.2,7.4,1.86,0.93,23.6,13450.0,32.8,52.9,,,,,,,,,,,
portable_water_quality,Experiment 3,,,,,,,,,,,,,,,,,,,,,,,7.1,1.76,0.88,21.1,6.9,2.43,1.215,21.0,6.9,1.93,0.965,20.9,7.3,1.82,0.91,20.9,7.4,1.8,0.9,20.8,7.5,1.84,0.92,21.4,,,,,7.0,1.77,0.885,24.5,6.8,2.42,1.21,23.0,6.9,1.93,0.965,24.0,7.4,1.81,0.905,24.0,7.3,1.79,0.895,24.0,7.4,1.85,0.925,24.3,3265.0,30.3,53.6,,,,,,,,,,,
portable_water_quality,Experiment 3,,,,,,,,,,,,,,,,,,,,,,,7.0,1.75,0.875,21.3,6.8,2.41,1.205,21.1,6.9,1.91,0.955,20.8,7.3,1.8,0.9,20.6,7.4,1.81,0.905,20.7,7.5,1.83,0.915,21.3,28220.0,25.7,69.2,,7.2,1.66,0.83,25.3,7.1,2.3,1.15,24.7,7.2,1.8,0.9,24.3,7.5,1.76,0.88,24.0,7.7,1.81,0.905,24.4,7.8,1.78,0.89,24.9,3265.0,30.3,58.7,,,,,,,,,,,
portable_water_quality,Experiment 3,,,,,,,,,,,,,,,,,,,,,,,6.4,2.84,1.42,23.0,6.6,3.08,1.54,22.4,6.6,2.88,1.44,22.2,7.2,2.26,1.13,22.0,7.3,2.71,1.355,22.1,7.3,2.88,1.44,22.6,1265.0,27.0,81.5,,7.2,1.66,0.83,25.3,7.1,2.3,1.15,24.9,7.2,1.8,0.9,24.3,7.5,1.96,0.98,24.0,7.7,1.81,0.905,24.4,7.8,1.98,0.99,24.9,3103.0,34.5,55.9,,,,,,,,,,,
portable_water_quality,Experiment 3,,,,,,,,,,,,,,,,,,,,,,,6.5,2.82,1.41,23.5,6.6,3.09,1.545,23.2,6.6,2.8,1.4,23.0,7.3,2.77,1.385,22.7,7.2,2.7,1.35,22.5,7.3,2.86,1.43,22.3,6302.0,26.8,79.3,,6.6,2.77,1.385,24.8,6.7,3.06,1.53,24.5,6.6,2.81,1.405,24.0,7.3,2.76,1.38,24.0,7.2,2.7,1.35,24.0,7.2,2.85,1.425,24.2,,,,,,,,,,,,,,
portable_water_quality,Experiment 3,,,,,,,,,,,,,,,,,,,,,,,6.0,2.76,1.38,23.0,6.2,3.05,1.525,22.7,6.0,2.9,1.45,22.6,6.8,2.74,1.37,22.3,7.0,2.72,1.36,22.8,7.0,2.9,1.45,23.1,,,,,6.1,2.7,1.35,25.3,6.2,3.05,1.525,25.1,6.1,2.88,1.44,25.0,6.7,2.75,1.375,24.9,7.1,2.71,1.355,25.1,7.1,2.91,1.455,25.6,,,,,,,,,,,,,,
portable_water_quality,Experiment 3,,,,,,,,,,,,,,,,,,,,,,,6.1,2.75,1.375,21.9,6.3,3.05,1.525,21.9,6.2,2.85,1.425,21.8,6.8,2.75,1.375,21.9,7.0,2.77,1.385,22.0,6.9,2.93,1.465,22.1,,,,,6.1,2.68,1.34,23.7,6.4,3.04,1.52,23.7,6.2,2.83,1.415,23.6,6.7,2.76,1.38,23.3,7.1,2.75,1.375,23.0,6.8,2.92,1.46,23.8,,,,,,,,,,,,,,
portable_water_quality,Experiment 3,,,,,,,,,,,,,,,,,,,,,,,6.1,2.73,1.365,21.6,6.2,3.1,1.55,21.2,6.2,2.86,1.43,21.0,6.7,2.77,1.385,21.0,7.1,2.75,1.375,20.8,6.8,2.91,1.455,21.7,,,,,6.4,2.72,1.36,25.8,6.5,3.02,1.51,24.9,6.4,2.8,1.4,24.2,7.0,2.77,1.385,24.1,7.1,2.71,1.355,24.5,7.0,2.91,1.455,24.9,,,,,,,,,,,,,,
portable_water_quality,Experiment 3,,,,,,,,,,,,,,,,,,,,,,,6.9,3.1,1.55,23.6,6.8,3.26,1.63,22.8,6.8,3.08,1.54,22.6,7.3,2.92,1.46,22.1,7.2,3.16,1.58,23.1,7.3,3.13,1.565,23.3,20120.0,25.8,64.2,,6.8,3.02,1.51,24.9,6.9,3.28,1.64,24.7,6.8,3.09,1.545,24.5,7.4,3.18,1.59,24.2,7.3,3.18,1.59,24.2,7.3,3.15,1.575,24.5,31710.0,32.3,43.8,,,,,,,,,,,
